Genre,Poem,char_count,word_count,clean_poem
Environment,"At the desk where the boy sat, he sees the Chicago River. It raises its hand. It asks if metaphor should burn. He says fire is the basis for all forms of the mouth. He asks, why did you fill the boy with your going? I didn't know a boy had been added to me,",257,55,desk boy sat see chicago river raise hand asks metaphor burn say fire basis form mouth asks fill boy going didnt know boy added
Environment,"Because the red osier dogwoodIs the winter lightning,The retention of the prime fireIn the naked and forlorn seasonWhen snow is winner(For he flames quietly above the shivering mouseIn the moldy tunnel,The eggs of the grasshopper awaiting metamorphosisInto the lands of hay and the times of the daisy,The snake contorted in",323,50,red osier dogwoodis winter lightningthe retention prime firein naked forlorn seasonwhen snow winnerfor flame quietly shivering mousein moldy tunnelthe egg grasshopper awaiting metamorphosisinto land hay time daisythe snake contorted
Environment,"Bending above the spicy woods which blaze,Arch skies so blue they flash, and hold the sunImmeasurably far; the waters runToo slow, so freighted are the river-waysWith gold of elms and birches from the mazeOf forests. Chestnuts, clicking one by one,Escape from satin burs; her fringes done,The gentian spreads them out",317,50,bending spicy wood blazearch sky blue flash hold sunimmeasurably far water runtoo slow freighted riverwayswith gold elm birch mazeof forest chestnut clicking one oneescape satin bur fringe donethe gentian spread
Environment,"Between forest and field, a thresholdlike stepping from a cathedral into the street— the quality of air alters, an eclipse lifts, boundlessness opens, earth itself retexturedinto weeds where woods once were. Even planes of motion shift from verticalnavigation to horizontal quiescence:there’s a standing invitation to lie back",326,47,forest field thresholdlike stepping cathedral street— quality air alters eclipse lift boundlessness open earth retexturedinto weed wood even plane motion shift verticalnavigation horizontal quiescencethere’s standing invitation lie back
Environment,"Blond fireflies amid the summer hedges, how splendid your sunray darting through the darkness! You’ve reminded me of something that has never vanished from my childhood: infinite hope through the fields. I see myself as a child again, feel the unknownrhythm of times past:I a dream I am lying on a girl stuck in my",314,55,blond firefly amid summer hedge splendid sunray darting darkness you’ve reminded something never vanished childhood infinite hope field see child feel unknownrhythm time pasti dream lying girl stuck
Environment,"Bring forth the harp, and let us sweep its fullest, loudest string.The bee below, the bird above, are teaching us to singA song for merry harvest; and the one who will not bearHis grateful part partakes a boon he ill deserves to share.The grasshopper is pouring forth his quick and",281,50,bring forth harp let u sweep fullest loudest stringthe bee bird teaching u singa song merry harvest one bearhis grateful part partakes boon ill deserves sharethe grasshopper pouring forth quick
Environment,"By day she woos me, soft, exceeding fair:   But all night as the moon so changeth she;   Loathsome and foul with hideous leprosyAnd subtle serpents gliding in her hair.By day she wooes me to the outer air,   Ripe fruits, sweet flowers, and full satiety:   But through the night, a beast",286,50,day woos soft exceeding fair night moon changeth loathsome foul hideous leprosyand subtle serpent gliding hairby day wooes outer air ripe fruit sweet flower full satiety night beast
Environment,"Children picking through the rocks beside the river on a spring day. What are they looking for? Old green net tangled on broken pilings; a couple embracing on the tumbledown esplanade. Some fishermen drinking beer from tall brown bottles.Broken shells, tire treads, rusted aluminum pull-tabs— downriver, near the sun, the great echoesand the embers",348,54,child picking rock beside river spring day looking old green net tangled broken piling couple embracing tumbledown esplanade fisherman drinking beer tall brown bottlesbroken shell tire tread rusted aluminum pulltabs— downriver near sun great echoesand ember
Environment,"Clumsy at first, fitting together the years we have been apart, and the ways.But as the night passed and the day came, the first fine morning of April,it came clear: the world that has tried us and showed us its joywas our bond when we said nothing. And we allowed it to bewith us, the new green shining. ",305,58,clumsy first fitting together year apart waysbut night passed day came first fine morning aprilit came clear world tried u showed u joywas bond said nothing allowed bewith u new green shining
Environment,"Cold as a slap, this indigo sea, where we clamber on blonde-fringed rocks, where someone's tarted up the fishing shacks with red paint and artful nets.The sun floats like ice in a highball. Condos train their plate-glass gazes on the horizon, amnesiac to past conspiracies of cloud,storms that shook homes and swallowed boats. Just north, a granite",348,57,cold slap indigo sea clamber blondefringed rock someone tarted fishing shack red paint artful netsthe sun float like ice highball condo train plateglass gaze horizon amnesiac past conspiracy cloudstorms shook home swallowed boat north granite
Environment,"Come with rain, O loud Southwester!Bring the singer, bring the nester;Give the buried flower a dream;Make the settled snowbank steam;Find the brown beneath the white;But whate’er you do tonight,Bathe my window, make it flow,Melt it as the ice will go;Melt the glass and leave the sticksLike a hermit’s crucifix;Burst into",321,50,come rain loud southwesterbring singer bring nestergive buried flower dreammake settled snowbank steamfind brown beneath whitebut whate’er tonightbathe window make flowmelt ice gomelt glass leave stickslike hermit’s crucifixburst
Environment,dew grass a fire shine mountain a lung pine cone the bone tsunami rock hawk jaw gravity a fall all consuming a song chirp for sunlight spine daggers cracking the sky an ocean paused in its crashing creature shake trip whistle rustle nut squirrel swish stump thunder or thump thump a swallowing you beautiful urchin you rot mound of moss.,337,60,dew grass fire shine mountain lung pine cone bone tsunami rock hawk jaw gravity fall consuming song chirp sunlight spine dagger cracking sky ocean paused crashing creature shake trip whistle rustle nut squirrel swish stump thunder thump thump swallowing beautiful urchin rot mound moss
Environment,"Down by the oaks tonight you might still find a musket boys but stay livelyfor the feral cats in the underbrush.In the forest we carved from a stillgreater forest there was the lesser forest we lived in. Have you seen the boys of meansup at the old stone brook, they will say",275,52,oak tonight might still find musket boy stay livelyfor feral cat underbrushin forest carved stillgreater forest lesser forest lived seen boy meansup old stone brook say
Environment,"Evening and the flat land, Rich and sombre and always silent; The miles of fresh-plowed soil, Heavy and black, full of strength and harshness; The growing wheat, the growing weeds, The toiling horses, the tired men; The long empty roads, Sullen fires of sunset, fading, The eternal, unresponsive sky. Against all this, Youth, Flaming like the wild roses, Singing like the",371,61,evening flat land rich sombre always silent mile freshplowed soil heavy black full strength harshness growing wheat growing weed toiling horse tired men long empty road sullen fire sunset fading eternal unresponsive sky youth flaming like wild rose singing like
Environment,"Evening, and all my ghosts come back to me like red banty hens to catalpa limbs and chicken-wired hutches, clucking, clucking, and falling, at last, into their head-under-wing sleep.I think about the field of grass I lay in once, between Omaha and Lincoln.It was summer, I think. The air smelled green, and wands",312,53,evening ghost come back like red banty hen catalpa limb chickenwired hutch clucking clucking falling last headunderwing sleepi think field grass lay omaha lincolnit summer think air smelled green wand
Environment,"Every time the bucks went clattering Over Oklahoma A firecat bristled in the way.Wherever they went, They went clattering, Until they swerved, In a swift, circular line, To the right, Because of the firecat.Or until they swerved, In a swift, circular line, To the left, Because of the firecat.The bucks clattered. The firecat went leaping, To the right, to the left, And Bristled in",382,64,every time buck went clattering oklahoma firecat bristled waywherever went went clattering swerved swift circular line right firecator swerved swift circular line left firecatthe buck clattered firecat went leaping right left bristled
Environment,"Except within poetic paleI have not found a nightingale, Nor hearkened in a dusky valeTo song and silence blending; No stock-dove have I ever heard, Nor listened to a cuckoo-bird,Nor seen a lark ascending. But I have felt a pulse-beat startBecause a",249,42,except within poetic palei found nightingale hearkened dusky valeto song silence blending stockdove ever heard listened cuckoobirdnor seen lark ascending felt pulsebeat startbecause
Environment,"Fall, falling, fallen. That's the way the seasonChanges its tense in the long-haired maplesThat dot the road; the veiny hand-shaped leavesRedden on their branches (in a fiery competitionWith the final remaining cardinals) and thenBegin to sidle and float through the air, at lastSettling into",292,44,fall falling fallen thats way seasonchanges tense longhaired maplesthat dot road veiny handshaped leavesredden branch fiery competitionwith final remaining cardinal thenbegin sidle float air lastsettling
Environment,"Farewell to the bushy clump close to the river And the flags where the butter-bump hides in for ever;Farewell to the weedy nook, hemmed in by waters; Farewell to the miller's brook and his three bonny daughters; Farewell to them all while in prison I lie— In the prison a thrall sees nought",290,53,farewell bushy clump close river flag butterbump hide everfarewell weedy nook hemmed water farewell miller brook three bonny daughter farewell prison lie— prison thrall see nought
Environment,"Faucets drip, and the night plunges to minus     fifteen degrees. Today you stared at a mapof Africa on a school wall and shook your head     at “Yugoslavia” written along the Adriaticcoast near the top—how many times     are lines drawn and redrawn, and to what end?",267,45,faucet drip night plunge minus fifteen degree today stared mapof africa school wall shook head “yugoslavia” written along adriaticcoast near top—how many time line drawn redrawn end
Environment,"For Amy LowellWe walked through garden closes Languidly, with dragging Sunday feet, And passed down a long pleached alley, And could remember, as one remembers in a fairy tale, Ladies in brocade, and lovers, and musk. We surprised tall dahlias That shrugged and turned scarlet faces to the breeze.Further still we sauntered under old trees that",344,56,amy lowellwe walked garden close languidly dragging sunday foot passed long pleached alley could remember one remembers fairy tale lady brocade lover musk surprised tall dahlia shrugged turned scarlet face breezefurther still sauntered old tree
Environment,"For once I fought back, answering Oh yes, someday when a restless muse asserted This golden age needs treatment on the page. It was the strangest lesson— all that ink to make me think shadows were real, this silencewhen one true heart so manifestly was.",253,45,fought back answering oh yes someday restless muse asserted golden age need treatment page strangest lesson— ink make think shadow real silencewhen one true heart manifestly
Environment,From “Cold Hills”I have lived so long,37,7,“cold hills”i lived long
Environment,"Glinting golden through the trees,Apples of Hesperides! Through the moon-pierced warp of night",94,13,glinting golden treesapples hesperides moonpierced warp night
Environment,"Glory be to God for dappled things—For skies of couple-colour as a brinded cow;For rose-moles all in stipple upon trout that swim; Fresh-firecoal chestnut-falls; finches' wings;Landscape plotted and pieced—fold, fallow, and plough; ",232,32,glory god dappled things—for sky couplecolour brinded cowfor rosemoles stipple upon trout swim freshfirecoal chestnutfalls finch wingslandscape plotted pieced—fold fallow plough
Environment,Goaded and harassed in the factoryThat tears our life up into bits of daysTicked off upon a clock,97,18,goaded harassed factorythat tear life bit daysticked upon clock
Environment,"Ȟe is a mountain as hé is a horn that comes from a shift in the river, throat to mouth. Followed by sápa, a kind of black sleek in the rise of both. Remember. Ȟe Sápa is not a black hill, not Pahá Sápa, by any name you call it.",227,50,ȟe mountain hé horn come shift river throat mouth followed sápa kind black sleek rise remember ȟe sápa black hill pahá sápa name call
Environment,"High up above the open, welcoming door It hangs, a piece of wood with colours dim. Once, long ago, it was a",107,22,high open welcoming door hang piece wood colour dim long ago
Environment,"High up in the apple tree climbing I go, With the sky above me, the earth below. Each branch is the step",104,22,high apple tree climbing go sky earth branch step
Environment,"Ho, wind of March, speed over sea,     From mountains where the snows lie deep     The cruel glaciers threatening creep,And witness this, my jubilee!Roar from the surf of boreal isles,     Roar from the hidden, jagged steeps,     Where the destroyer never sleeps;Ring through the iceberg’s Gothic piles!Voyage through space with your wild",338,50,ho wind march speed sea mountain snow lie deep cruel glacier threatening creepand witness jubileeroar surf boreal isle roar hidden jagged steep destroyer never sleepsring iceberg’s gothic pilesvoyage space wild
Environment,"How fresh, O Lord, how sweet and clean Are Thy returns! ev’n as the flow’rs in Spring,",86,17,fresh lord sweet clean thy return ev’n flow’rs spring
Environment,"How still it is! Sunshine itself here fallsIn quiet shafts of light through the high trees Which, arching, make a",113,20,still sunshine fallsin quiet shaft light high tree arching make
Environment,"Huge vapours brood above the clifted shore,Night o’er the ocean settles, dark and mute,Save where is heard the repercussive roarOf drowsy billows, on the rugged footOf rocks remote; or still more distant toneOf seamen, in the anchored bark, that tellThe watch reliev’d; or one deep voice aloneSinging the hour, and",314,50,huge vapour brood clifted shorenight o’er ocean settle dark mutesave heard repercussive roarof drowsy billow rugged footof rock remote still distant toneof seaman anchored bark tellthe watch reliev’d one deep voice alonesinging hour
Environment,"I always was afraid of Somes's Pond:Not the little pond, by which the willow stands,Where laughing boys catch alewives in their handsIn brown, bright shallows; but the one beyond.There, when the frost makes all the birches burnYellow as cow-lilies, and the pale sky shinesLike a polished shell between black spruce",314,50,always afraid somess pondnot little pond willow standswhere laughing boy catch alewife handsin brown bright shallow one beyondthere frost make birch burnyellow cowlilies pale sky shineslike polished shell black spruce
Environment,"I am the river of Spavinaw,I am the river of pain; Sadness and gladness must answer my law; Measure for measure I give, and withdraw Back through the hills of the Spavinaw,Hiding away from the plain.I am the river of Spavinaw; ",227,41,river spavinawi river pain sadness gladness must answer law measure measure give withdraw back hill spavinawhiding away plaini river spavinaw
Environment,"I didn’t mean to stay so lateor lie there in the grassall summer afternoon and thoughtlessas the kite of sun caught in the tree-limbsand the crimson field began to burn,then tilt way.I hung onhandily as night lit up the sky’s black skulland star-flakes fell as if forever—fat white petals of",291,50,didn’t mean stay lateor lie grassall summer afternoon thoughtlessas kite sun caught treelimbsand crimson field began burnthen tilt wayi hung onhandily night lit sky’s black skulland starflakes fell forever—fat white petal
Environment,"I feel the breath of the summer night,            Aromatic fire:The trees, the vines, the flowers are astir            With tender desire.The white moths flutter about the lamp,            Enamoured with light;And a thousand creates softly sing            A song to the night!But I am alone, and how can I sing            Praises to thee?Come,",343,50,feel breath summer night aromatic firethe tree vine flower astir tender desirethe white moth flutter lamp enamoured lightand thousand creates softly sing song nightbut alone sing praise theecome
Environment,"I had no thought of violets of late,      The wild, shy kind that spring beneath your feetIn wistful April days, when lovers mateAnd wander through the fields in raptures sweet.       The thought of violets meant florists’ shops,          And bows and pins, and perfumed papers fine;And garish lights, and mincing little fopsAnd cabarets and",341,53,thought violet late wild shy kind spring beneath feetin wistful april day lover mateand wander field rapture sweet thought violet meant florists’ shop bow pin perfumed paper fineand garish light mincing little fopsand cabaret
Environment,"I have taken scales from off The cheeks of the moon. I have made fins from bluejays’ wings, I have made eyes from damsons in the shadow. I have taken flushes from the peachlips in the sun. From all these I have made a fish of heaven for you, Set it swimming on a young October",276,56,taken scale cheek moon made fin bluejays’ wing made eye damson shadow taken flush peachlips sun made fish heaven set swimming young october
Environment,I have wanted other things more than lovers …,45,9,wanted thing lover …
Environment,I hid my love when young till ICouldn’t bear the buzzing of a fly,65,14,hid love young till icouldn’t bear buzzing fly
Environment,"I In the evening, love returns,Like a wand’rer ’cross the sea; In the evening, love returnsWith a violet for me; In the evening, life’s a song,",143,26,evening love returnslike wand’rer ’cross sea evening love returnswith violet evening life’s song
Environment,"I know a country laced with roads,They join the hills and they span the brooks, They weave like a shuttle",105,20,know country laced roadsthey join hill span brook weave like shuttle
Environment,"I lie here thinking of you:—the stain of love is upon the world! Yellow, yellow, yellow it eats into the leaves, smears with saffron the horned branches that lean heavily against a smooth purple sky! There is no light only a honey-thick stain that drips from leaf to leaf and limb to limb spoiling the colors of the whole world—you far off there",345,63,lie thinking you—the stain love upon world yellow yellow yellow eats leaf smear saffron horned branch lean heavily smooth purple sky light honeythick stain drip leaf leaf limb limb spoiling color whole world—you far
Environment,"I love to go out in late Septemberamong the fat, overripe, icy, black blackberriesto eat blackberries for breakfast,the stalks very prickly, a penaltythey earn for knowing the black artof blackberry-making; and as I stand among themlifting the stalks to my mouth, the ripest berriesfall almost unbidden to my tongue,as words",324,50,love go late septemberamong fat overripe icy black blackberriesto eat blackberry breakfastthe stalk prickly penaltythey earn knowing black artof blackberrymaking stand among themlifting stalk mouth ripest berriesfall almost unbidden tongueas word
Environment,"I observe: ""Our sentimental friend the moon!",44,7,observe sentimental friend moon
Environment,"I own a solace shut within my heart,A garden full of many a quaint delightAnd warm with drowsy,",95,18,solace shut within hearta garden full many quaint delightand warm drowsy
Environment,"I shall build me a house where the larkspur blooms In a narrow glade in an alder wood, Where the sunset shadows make violet glooms, And a whip-poor-will calls in eerie mood.I shall lie on a bed",193,37,shall build house larkspur bloom narrow glade alder wood sunset shadow make violet gloom whippoorwill call eerie moodi shall lie bed
Environment,I wake tored sand Isleep herecoral brickhooghaan Iwalk thinrabbit brushtrails side-step earlyautumntarantulas pick desertwhite flowerson full days Iinhale fe-male rainI stop wheelsslow sheepbounce dropsheep shitacross highwayspotholedme I grassnothinghere I meta-grass I sleep-walk grassesopen eyes toblue corn skyto cook upstews chunkshalf-chewed thruI am thissalivatingmouth withouthands with-out arms bent downshamelessface to plate tosome origin(al)hunger awarethat,469,53,wake tored sand isleep herecoral brickhooghaan iwalk thinrabbit brushtrails sidestep earlyautumntarantulas pick desertwhite flowerson full day iinhale female raini stop wheelsslow sheepbounce dropsheep shitacross highwayspotholedme grassnothinghere metagrass sleepwalk grassesopen eye toblue corn skyto cook upstews chunkshalfchewed thrui thissalivatingmouth withouthands without arm bent downshamelessface plate tosome originalhunger awarethat
Environment,"I watch a woman take a photoof a flowering tree with her phone.A future where no one will look at it,perpetual trembling which wasn’tand isn’t. I have taken photos of a sunset.In person, “wow” “beautiful”but the picture can only beas interesting as a word repeated until emptied.I think I believe",296,50,watch woman take photoof flowering tree phonea future one look itperpetual trembling wasn’tand isn’t taken photo sunsetin person “wow” “beautiful”but picture beas interesting word repeated emptiedi think believe
Environment,"I will get me to the woodWhere the gods walk garlanded in wisteria,By the silver-blue flood move others with ivory cars.There come forth many maidens                to gather grapes for the leopards, my friend.For there are leopards drawing the cars.",250,39,get woodwhere god walk garlanded wisteriaby silverblue flood move others ivory carsthere come forth many maiden gather grape leopard friendfor leopard drawing car
Environment,"I. IN WINTER  Myself Pale mornings, and     I rise.   Still Morning Snow air--my fingers curl.  Awakening New snow, O pine of dawn!  Winter Echo Thin air! My mind is gone.  The Hunter Run! In the",195,35,winter pale morning rise still morning snow airmy finger curl awakening new snow pine dawn winter echo thin air mind gone hunter run
Environment,"I.It could be snow, the way it floats, or ash from ancient volcanoes awake and exploding. But insteadit’s seeds wrapped in something like down, released by the thousands from cottonwood trees. If they land near water they growbut mostly they don’t.The sun starts to set and the air turns the color of",300,52,iit could snow way float ash ancient volcano awake exploding insteadit’s seed wrapped something like released thousand cottonwood tree land near water growbut mostly don’tthe sun start set air turn color
Environment,"I'd lean close, my ear to her whisper and roar, her tongue scattered with stars. She'd belt her brassy voice over the waves' backbeat. No one sings better than her. Would she ever bite the inside of her cheek? Would she yell at the moon to quit tugging at her hem, or would she whistle, drop her blue dress",306,59,id lean close ear whisper roar tongue scattered star shed belt brassy voice wave backbeat one sings better would ever bite inside cheek would yell moon quit tugging hem would whistle drop blue dress
Environment,"I'd like to see the tree as it once stood before me, childhood, the branch and leaf a single form of transport, ecstasy shaking my body I give to the leaves, the leaves return, my stare all interchange.But that was when I had a sky to name since I had a belief in constancy like everyone.",288,56,id like see tree stood childhood branch leaf single form transport ecstasy shaking body give leaf leaf return stare interchangebut sky name since belief constancy like everyone
Environment,"If tired of trees I seek again mankind,    Well I know where to hie me—in the dawn,    To a slope where the cattle keep the lawn.There amid lolling juniper reclined,Myself unseen, I see in white defined    Far off the homes of men, and farther still    The graves of men on",273,50,tired tree seek mankind well know hie me—in dawn slope cattle keep lawnthere amid lolling juniper reclinedmyself unseen see white defined far home men farther still graf men
Environment,ILike a gondola of green scented fruits,39,7,ilike gondola green scented fruit
Environment,In spring of youth it was my lotTo haunt of the wide earth a spotThe which I could not love the less—So lovely was the loneliness,129,26,spring youth lotto haunt wide earth spotthe could love less—so lovely loneliness
Environment,"In the Sixties Nabokov switchedfrom ink to eraser- topped pencilon index cardsa box of cards for Adaa boxof cards for dreams whose ""curious features""include ""erotic tenderness and heart-rending enchantment""in one draft he traded ""stillness and heat""for ""silence, a burning""",273,39,sixty nabokov switchedfrom ink eraser topped pencilon index cardsa box card adaa boxof card dream whose curious featuresinclude erotic tenderness heartrending enchantmentin one draft traded stillness heatfor silence burning
Environment,"In Xanadu did Kubla Khan A stately pleasure dome decree: Where Alph, the sacred river, ran Through caverns measureless to man Down to a sunless sea. So twice five miles of fertile ground With walls and towers were girdled round: And there were gardens bright with sinuous rills, Where blossomed many an incense-bearing tree; And",328,55,xanadu kubla khan stately pleasure dome decree alph sacred river ran cavern measureless man sunless sea twice five mile fertile ground wall tower girdled round garden bright sinuous rill blossomed many incensebearing tree
Environment,into the smitingsky tensewithblend ingthetreeleaps a stiffened exquisite iwait,78,9,smitingsky tensewithblend ingthetreeleaps stiffened exquisite iwait
Environment,"Is it agony that has bleached them to such beauty? Their standis at the edge of our property—white spires like fingers, through which the deer emerge with all the tentative grace of memory. Your fatherloved these trees. When you try to imagine his childhood, it is all oldfootage, in",283,49,agony bleached beauty standis edge property—white spire like finger deer emerge tentative grace memory fatherloved tree try imagine childhood oldfootage
Environment,"It didn't weep the way a willow should. Planted all alone in the middle of the field by the bachelor who sold our house to us, shoulder height when our daughter was born, it grew eight feet a year until it blocked the view through the first-, then the second- story windows, its straggly canopy obstructing our",310,57,didnt weep way willow planted alone middle field bachelor sold house u shoulder height daughter born grew eight foot year blocked view first second story window straggly canopy obstructing
Environment,"It was a clandestine winter of television; We were so tired of the fashion blogs.The moist world was doing what it could To think at pinkish dusk.I say this from the position of having already been emptied That summer I heard the chora in the beergarden.Vitality, monstrosity, sociability, anarchy—these are standing in for",323,53,clandestine winter television tired fashion blogsthe moist world could think pinkish duski say position already emptied summer heard chora beergardenvitality monstrosity sociability anarchy—these standing
Environment,"It was time that was the tenderness—eden, as it isin need of and tolerating no history—thus no tracks of conventionalism in our shared patched boot and oversoul pasts—just new snow, crossed through like uncommon winter birds do—making paths invisible but to few ",262,42,time tenderness—eden isin need tolerating history—thus track conventionalism shared patched boot oversoul pasts—just new snow crossed like uncommon winter bird do—making path invisible
Environment,"It's a year almost that I have not seen her: Oh, last summer green things were greener, Brambles fewer, the blue sky bluer.It's surely summer, for there's a swallow: Come one swallow, his mate will follow, The bird race quicken and wheel and thicken.Oh happy swallow whose mate will follow O'er height, o'er hollow! I'd",319,55,year almost seen oh last summer green thing greener bramble fewer blue sky bluerits surely summer there swallow come one swallow mate follow bird race quicken wheel thickenoh happy swallow whose mate follow oer height oer hollow id
Environment,"Late evening, metals bolstering our houses finish acting like anything but themselves. Bauxite, copper, rodswe bored into under aegis of trees: forgetting injected fluid, cracks in unwitting steel. Years later, a landmineexcavates us—crack-seal veins bubbling up, flaring out—formations pressurized from inside. Silica lingersin brushed air. Silos empty to wind, grainy clouds we hardly see. Is breath our only",410,58,late evening metal bolstering house finish acting like anything bauxite copper rodswe bored aegis tree forgetting injected fluid crack unwitting steel year later landmineexcavates us—crackseal vein bubbling flaring out—formations pressurized inside silica lingersin brushed air silo empty wind grainy cloud hardly see breath
Environment,"Like animals moving dailythrough the same open field,it should be easier to distinguishlight from dark, fabricationsfrom memory, rain on a sliverof grass from dew appearingovernight. In these momentsof desperation, a sentenceserves as a halo, the moonhidden so the stars eclipseour daily becoming. You thinkit should be easier to defineone’s path,",347,50,like animal moving dailythrough open fieldit easier distinguishlight dark fabricationsfrom memory rain sliverof grass dew appearingovernight momentsof desperation sentenceserves halo moonhidden star eclipseour daily becoming thinkit easier defineone’s path
Environment,"Lo! in the painted oriel of the West,Whose panes the sunken sun incarnadines,Like a fair lady at her casement, shinesThe evening star, the star of love and rest!And then anon she doth herself divestOf all her radiant garments, and reclinesBehind the sombre screen of yonder pines,With slumber and soft dreams",308,50,lo painted oriel westwhose pane sunken sun incarnadineslike fair lady casement shinesthe evening star star love restand anon doth divestof radiant garment reclinesbehind sombre screen yonder pineswith slumber soft dream
Environment,"Lovers of beauty laugh at this grey town,     Where dust lies thick on ragged curb-side trees,And compass-needle streets lead up and down     And lose themselves in empty prairie seas.Here is no winding scented lane, no hill     Crowned with a steepled church, no garden wallOf old grey stone",292,47,lover beauty laugh grey town dust lie thick ragged curbside treesand compassneedle street lead lose empty prairie seashere winding scented lane hill crowned steepled church garden wallof old grey stone
Environment,"Meanwhile, a splash of blue paint falls from SUBJECT 199's bucket, traverses the sidewalk, travels down the one-way street, colors the roads, the signposts, and the streetlights in the new true hue and forks into a hundred paths that lead to a thousand houses, coating the fences and gates, blanketing",301,50,meanwhile splash blue paint fall subject bucket traverse sidewalk travel oneway street color road signpost streetlight new true hue fork hundred path lead thousand house coating fence gate blanketing
Environment,"Memory—died August 3, 2015.  Thedeath was not sudden but slowly over adecade.  I wonder if, when people die,they  hear  a  bell.   Or  if  they  tastesomething sweet, or if they feel a knifecutting them in half, dragging throughthe flesh like sheet cake.  The caretakerwho witnessed my mother’s death quit. She holds the",320,51,memory—died august thedeath sudden slowly adecade wonder people diethey hear bell tastesomething sweet feel knifecutting half dragging throughthe flesh like sheet cake caretakerwho witnessed mother’s death quit hold
Environment,"Mine are the night and morning, The pits of air, the gulf of space, The sportive sun, the gibbous moon, The innumerable days.I hid in the solar glory, I am dumb in the pealing song, I rest on the pitch of the torrent, In slumber I am strong.No numbers have counted my tallies, No tribes my house",295,57,mine night morning pit air gulf space sportive sun gibbous moon innumerable daysi hid solar glory dumb pealing song rest pitch torrent slumber strongno number counted tally tribe house
Environment,"More than the fuchsia funnels breaking outof the crabapple tree, more than the neighbor’salmost obscene display of cherry limbs shovingtheir cotton candy-colored blossoms to the slatesky of Spring rains, it’s the greening of the treesthat really gets to me. When all the shock of whiteand taffy, the world’s baubles and",319,50,fuchsia funnel breaking outof crabapple tree neighbor’salmost obscene display cherry limb shovingtheir cotton candycolored blossom slatesky spring rain it’s greening treesthat really get shock whiteand taffy world’s bauble
Environment,Much have I spoken of the faded leaf;,37,8,much spoken faded leaf
Environment,"My hands are murder-red. Many a plump headdrops on the heap in the basket. Or, ripeto bursting, they might be hearts, matchingthe blackbird’s wing-fleck. Gripped to a reedhe shrieks his ko-ka-ree in the next field.He’s left his peck in some juicy cheeks, whenat first blush and mostly white, they showedstreaks",310,50,hand murderred many plump headdrops heap basket ripeto bursting might heart matchingthe blackbird’s wingfleck gripped reedhe shriek kokaree next fieldhe’s left peck juicy cheek whenat first blush mostly white showedstreaks
Environment,"My words are dust. I who would build a star, I who would touch the heel of the white sun; Staggering up the inaccessible sky, I look upon the dust.The stainless clouds go mounting In shining spires; And a little heap of dust Are my desires.Yet, dwelling long upon these peaks Unchained upon the flickering western sky, I have",325,59,word dust would build star would touch heel white sun staggering inaccessible sky look upon dustthe stainless cloud go mounting shining spire little heap dust desiresyet dwelling long upon peak unchained upon flickering western sky
Environment,"Neither your face, Higera, nor your deedsAre known to me; and death these many yearsRetains you, under grass or forest-mould.Only a rivulet bears your name: it runsDeep-hidden in undeciduous redwood shadeAnd trunks by age made holy, streaming downA valley of the Santa Lucian hills.There have I stopped, and though the",318,50,neither face higera deedsare known death many yearsretains grass forestmouldonly rivulet bear name runsdeephidden undeciduous redwood shadeand trunk age made holy streaming downa valley santa lucian hillsthere stopped though
Environment,"New fronds unfurl from the jointsof older ones, like fists slow to open in forgiveness but will inevitably inforgetfulness—that kind of newness green as the green of new ferns snaking fastup the old hosts’ throats turning brownbeneath the ever-creep without a sound (to us— all we hear’s waves).",295,48,new frond unfurl jointsof older one like fist slow open forgiveness inevitably inforgetfulness—that kind newness green green new fern snaking fastup old hosts’ throat turning brownbeneath evercreep without sound us— hear’s wave
Environment,"No gate, no main entrance, no ticket, no ranger. Not farFrom where Frost once raised chickens and ill-fated children, nearWhere the Old Man’s glacier-hewn face though bolstered toIts godlike roost by rods and turnbuckles slidFrom our fledgling millennium into oblivion,You can cross the Pemigewasset on a bridgeThen, compass-north but southbound",345,50,gate main entrance ticket ranger farfrom frost raised chicken illfated child nearwhere old man’s glacierhewn face though bolstered toits godlike roost rod turnbuckle slidfrom fledgling millennium oblivionyou cross pemigewasset bridgethen compassnorth southbound
Environment,"No melancholy days are these!     Not where the maple changing stands,Not in the shade of fluttering oaks,            Nor in the bandsOf twisting vines and sturdy shrubs,     Scarlet and yellow, green and brown,Falling, or swinging on their stalks,            Is Sorrow’s crown.The sparkling fields of dewy grass,     Woodpaths and roadsides decked with",353,50,melancholy day maple changing standsnot shade fluttering oak bandsof twisting vine sturdy shrub scarlet yellow green brownfalling swinging stalk sorrow’s crownthe sparkling field dewy grass woodpaths roadside decked
Environment,"No wind, no bird. The river flames like brass.On either side, smitten as with a spellOf silence, brood the fields. In the deep grass,Edging the dusty roads, lie as they fellHandfuls of shriveled leaves from tree and bush.But ’long the orchard fence and at the gate,Thrusting their saffron torches through",304,50,wind bird river flame like brasson either side smitten spellof silence brood field deep grassedging dusty road lie fellhandfuls shriveled leaf tree bushbut ’long orchard fence gatethrusting saffron torch
Environment,Nothing is so beautiful as spring—,34,6,nothing beautiful spring—
